champ1,champ2,win,count
126,223,0.5,2
83,113,0,2
111,150,0.5,2
110,157,0.5,2
164,267,0.5,2
92,498,1,2
92,267,0.5,2
107,127,1,2
111,126,1,2
427,516,0,2
222,267,1,2
91,498,1,2
111,115,0.5,2
222,421,0.5,2
126,238,0.5,2
126,420,0,2
92,96,0.5,2
131,268,0.5,2
110,420,0.5,2
110,254,0.5,2
432,516,0,2
126,202,0,2
161,427,0.5,2
164,429,0.5,2
126,154,1,2
161,254,0,2
106,429,1,2
83,91,0.5,2
268,412,0,2
113,114,0,2
268,421,1,2
268,432,0.5,2
161,202,0,2
222,238,0,2
110,133,0,2
497,516,0.5,2
268,498,0.5,2
112,555,0.5,2
106,432,0.5,2
110,145,0.5,2
412,420,0,2
412,421,0,2
81,91,1,2
96,102,0.5,2
85,133,0.5,2
112,266,0,2
112,245,1,2
106,497,0.5,2
112,202,0.5,2
91,268,0.5,2
201,202,0,2
112,141,0.5,2
126,163,1,2
85,120,0,2
115,202,0,2
89,420,0.5,2
106,119,0.5,2
238,412,0,2
238,420,0.5,2
99,163,0.5,2
99,202,1,2
89,161,0,2
99,267,1,2
133,429,0.5,2
81,268,1,2
136,498,0.5,2
99,143,0,2
136,432,0.5,2
136,427,0,2
103,432,0,2
103,421,0.5,2
136,268,0.5,2
103,412,1,2
103,268,0.5,2
89,122,1,2
89,119,0.5,2
81,412,0.5,2
90,150,0.5,2
84,101,0.5,2
90,222,0.5,2
223,268,1,2
99,115,0.5,2
238,498,0.5,2
223,421,0,2
90,163,1,2
89,91,1,2
81,240,0,2
89,96,1,2
90,133,0.5,2
99,136,1,2
89,103,0,2
127,555,0.5,2
89,110,0,2
82,101,1,2
136,254,0.5,2
103,150,0.5,2
115,238,0.5,2
134,427,0,2
134,516,0.5,2
121,134,1,2
102,142,0,2
101,412,0.5,2
84,127,0,2
101,497,0.5,2
236,267,0.5,2
102,126,0.5,2
101,238,0.5,2
134,421,0,2
90,91,0,2
81,432,1,2
81,498,0.5,2
121,429,1,2
89,266,0,2
134,223,0.5,2
101,245,0.5,2
136,154,0.5,2
136,238,0.5,2
136,202,0.5,2
101,102,1,2
101,105,0.5,2
101,120,0,2
103,113,0.5,2
103,111,0.5,2
103,106,1,2
81,421,0,2
101,150,0.5,2
101,222,0.5,2
101,157,0.5,2
133,516,1,2
236,427,0.5,2
236,421,1,2
101,164,0.5,2
90,98,0,2
101,202,1,2
119,420,0.5,2
90,223,0.5,2
98,498,0.5,2
82,136,0.5,2
83,240,1,2
143,240,1,2
117,202,0.5,2
105,268,0.5,2
117,238,0.5,2
223,236,0.5,2
245,267,0,2
143,222,0.5,2
81,497,1,2
105,240,0.5,2
86,136,1,2
122,432,0,2
91,126,0.5,2
133,161,0,2
105,161,1,2
117,432,0,2
117,143,1,2
245,421,0.5,2
86,421,0,2
115,432,0,2
115,245,0.5,2
96,420,0,2
96,429,0.5,2
96,432,1,2
106,112,0,2
143,421,0.5,2
115,421,0.5,2
201,222,0.5,2
163,223,1,2
201,223,0,2
96,516,1,2
117,122,1,2
106,110,1,2
117,133,0.5,2
105,432,0.5,2
83,223,1,2
105,143,0.5,2
82,126,0,2
83,516,1,2
142,222,0.5,2
119,150,0.5,2
82,114,1,2
142,238,0,2
98,202,0.5,2
142,223,0.5,2
203,429,0,2
90,427,0.5,2
98,268,0,2
201,238,1,2
90,240,0.5,2
142,163,0.5,2
81,203,0,2
98,427,0.5,2
82,110,1,2
98,429,1,2
90,238,0.5,2
119,143,0.5,2
98,143,1,2
119,133,0,2
142,412,0.5,2
240,516,0.5,2
143,201,1,2
98,105,0.5,2
105,114,0.5,2
98,110,0,2
98,111,0.5,2
98,119,0.5,2
122,429,0,2
143,150,0.5,2
240,427,0.5,2
142,497,0.5,2
142,421,0,2
142,420,0.5,2
91,110,0,2
98,134,0.5,2
105,429,0,2
41,133,0.5,2
81,89,1,2
27,74,0,2
27,40,1,2
27,41,0.5,2
27,44,0,2
27,50,0.5,2
27,51,0,2
27,58,0,2
27,96,0.5,2
27,37,0.5,2
27,113,0.5,2
27,115,1,2
27,117,0.5,2
27,126,1,2
27,202,0.5,2
27,268,0.5,2
27,38,1,2
26,245,0,2
27,432,1,2
26,83,0,2
26,42,0.5,2
26,56,0,2
26,61,0.5,2
26,67,1,2
26,76,1,2
26,80,1,2
26,85,0,2
26,238,0.5,2
26,110,0,2
26,121,0,2
26,131,0.5,2
26,143,0.5,2
26,154,1,2
26,223,1,2
27,420,1,2
27,498,0,2
33,114,1,2
31,201,1,2
31,42,0.5,2
31,69,1,2
31,101,0,2
31,110,0.5,2
31,112,0.5,2
31,126,0.5,2
32,42,0.5,2
30,427,1,2
32,101,0.5,2
33,40,1,2
33,41,0.5,2
33,44,0.5,2
33,83,1,2
33,91,0.5,2
31,40,1,2
30,421,0.5,2
28,42,1,2
30,50,1,2
28,110,0,2
28,497,0,2
29,38,1,2
29,42,1,2
29,134,0,2
29,268,0.5,2
30,51,0,2
30,268,0.5,2
30,61,0.5,2
30,74,0.5,2
30,103,0.5,2
30,117,0,2
30,126,0.5,2
30,238,1,2
26,41,0,2
26,39,1,2
26,27,0.5,2
22,48,0,2
22,25,1,2
22,26,1,2
22,33,0.5,2
22,40,0,2
22,41,0.5,2
22,45,0,2
22,59,1,2
21,427,0.5,2
22,68,0.5,2
22,76,0,2
22,91,0,2
22,98,1,2
22,105,0.5,2
22,115,0.5,2
21,498,0.5,2
21,421,0.5,2
25,429,0,2
21,114,0.5,2
21,40,0.5,2
21,41,0.5,2
21,43,0.5,2
21,58,0,2
21,90,0.5,2
21,103,1,2
21,115,0,2
21,223,0.5,2
21,117,0,2
21,126,1,2
21,133,0.5,2
21,134,0.5,2
21,142,0.5,2
21,143,0.5,2
22,117,1,2
22,119,0,2
22,131,1,2
25,81,1,2
25,26,0.5,2
25,34,0,2
25,37,1,2
25,38,0.5,2
25,40,1,2
25,67,1,2
25,85,0,2
22,164,1,2
25,89,0.5,2
25,113,0.5,2
25,126,1,2
25,133,0,2
25,142,0.5,2
25,202,0.5,2
24,112,0.5,2
24,69,1,2
24,42,0.5,2
23,497,0,2
23,268,0.5,2
23,150,0.5,2
23,134,0.5,2
23,110,0.5,2
23,101,1,2
23,69,1,2
23,55,0.5,2
23,34,1,2
22,516,0.5,2
22,432,0.5,2
22,427,0,2
22,240,0,2
22,201,0.5,2
33,101,0,2
33,126,1,2
19,267,0.5,2
40,141,0.5,2
40,96,1,2
40,106,0,2
40,117,0.5,2
40,121,0,2
40,122,1,2
40,131,1,2
40,163,0,2
40,75,0,2
40,202,0.5,2
40,245,0.5,2
40,267,0.5,2
40,412,0.5,2
40,432,0.5,2
41,43,0,2
40,91,0,2
40,62,0.5,2
41,79,0.5,2
39,134,0.5,2
39,51,0.5,2
39,74,1,2
39,75,0.5,2
39,83,0,2
39,85,0.5,2
39,114,1,2
39,161,1,2
40,58,0.5,2
39,268,0.5,2
39,420,0.5,2
39,498,0.5,2
40,44,0,2
40,56,0.5,2
40,57,0,2
41,48,0.5,2
41,90,0.5,2
33,134,1,2
43,106,0.5,2
42,497,0,2
42,516,0.5,2
43,44,0.5,2
43,56,0.5,2
43,84,0.5,2
43,91,0.5,2
43,122,1,2
42,141,0.5,2
43,143,0,2
43,254,0.5,2
43,412,0.5,2
43,498,1,2
43,555,0,2
44,53,0.5,2
42,157,0.5,2
42,126,1,2
41,91,1,2
41,429,0,2
41,111,0,2
41,127,0,2
41,142,0.5,2
41,164,0.5,2
41,236,1,2
41,268,0.5,2
41,516,0.5,2
42,122,1,2
42,54,1,2
42,68,0.5,2
42,79,0,2
42,86,1,2
42,111,0.5,2
42,121,0.5,2
39,42,0,2
38,497,0,2
38,222,1,2
35,117,0.5,2
34,412,0.5,2
34,421,0.5,2
34,555,0.5,2
35,41,1,2
35,44,1,2
35,83,0,2
35,127,0.5,2
34,202,1,2
35,429,1,2
36,69,0.5,2
36,114,0,2
36,429,0.5,2
36,498,0,2
37,43,0,2
34,254,0,2
34,164,0.5,2
38,202,0,2
34,53,0,2
33,143,1,2
33,150,1,2
33,161,0.5,2
33,201,0,2
33,223,0,2
33,429,0,2
34,56,0,2
34,163,0.5,2
34,80,1,2
34,84,0,2
34,85,1,2
34,111,1,2
34,133,0.5,2
34,142,1,2
37,51,0.5,2
37,53,0,2
37,56,0.5,2
38,113,0.5,2
38,72,0,2
38,76,0.5,2
38,78,0,2
38,80,0,2
38,82,0,2
38,105,1,2
38,120,1,2
37,60,0.5,2
38,122,0.5,2
38,131,0,2
38,133,0.5,2
38,142,0,2
38,154,0.5,2
38,163,0.5,2
38,58,0,2
38,57,1,2
38,53,0,2
38,51,1,2
37,420,0,2
37,412,1,2
37,267,0,2
37,240,0.5,2
37,238,0,2
37,236,1,2
37,142,0,2
37,103,0.5,2
37,102,0.5,2
37,96,1,2
37,84,1,2
37,80,0.5,2
37,74,0.5,2
21,22,0,2
19,112,0.5,2
44,76,1,2
7,31,0,2
6,201,1,2
6,202,0.5,2
6,222,0,2
6,223,1,2
6,240,0.5,2
6,497,0,2
7,39,0,2
6,143,1,2
7,48,0.5,2
7,56,0,2
7,58,0.5,2
7,77,1,2
7,78,0.5,2
7,79,0.5,2
6,161,0.5,2
6,131,0.5,2
7,126,0.5,2
6,30,0,2
5,115,0.5,2
5,150,0.5,2
6,13,0,2
6,18,0.5,2
6,21,0.5,2
6,26,0.5,2
6,34,0.5,2
6,126,0.5,2
6,45,0.5,2
6,61,0.5,2
6,90,0,2
6,91,0.5,2
6,96,0.5,2
6,110,0.5,2
7,82,0,2
7,131,1,2
9,90,0,2
8,203,0.5,2
8,99,0.5,2
8,102,0.5,2
8,113,0,2
8,141,0.5,2
8,157,0.5,2
8,163,1,2
8,222,0,2
8,89,0,2
8,238,0,2
8,266,1,2
8,432,0.5,2
8,555,1,2
9,38,0.5,2
9,40,0.5,2
8,91,0.5,2
8,86,1,2
7,133,0.5,2
8,31,0.5,2
7,157,1,2
7,236,0.5,2
7,240,0.5,2
7,245,1,2
8,12,1,2
8,17,0,2
8,36,0,2
8,85,0,2
8,38,0,2
8,48,0,2
8,50,1,2
8,57,0,2
8,58,0,2
8,77,0,2
5,114,1,2
4,432,0,2
4,427,0.5,2
2,126,0.5,2
2,44,0,2
2,50,0.5,2
2,74,0.5,2
2,85,0.5,2
2,103,0.5,2
2,114,0,2
2,133,1,2
2,4,1,2
2,222,0,2
2,267,0.5,2
2,420,0,2
2,432,0.5,2
2,498,1,2
3,15,0,2
2,6,0,2
1,432,0,2
4,420,1,2
1,89,1,2
1,10,0.5,2
1,28,0,2
1,48,1,2
1,50,0,2
1,58,0.5,2
1,68,0,2
1,91,1,2
1,427,0,2
1,99,0.5,2
1,120,0.5,2
1,150,1,2
1,164,0.5,2
1,236,0.5,2
1,421,0.5,2
3,22,0.5,2
3,26,0,2
3,37,0,2
4,103,0.5,2
4,51,0,2
4,53,0.5,2
4,91,0,2
4,92,0,2
4,98,1,2
4,102,0.5,2
4,105,1,2
3,43,0.5,2
4,122,0,2
4,126,1,2
4,145,0.5,2
4,163,0.5,2
4,245,0.5,2
4,254,1,2
4,41,1,2
4,39,0,2
4,25,0.5,2
4,21,0,2
4,8,0.5,2
4,6,0,2
4,5,0,2
3,427,1,2
3,267,0,2
3,150,0,2
3,143,0.5,2
3,126,0.5,2
3,117,0,2
3,105,0,2
3,55,0.5,2
3,51,0.5,2
3,50,1,2
9,51,0.5,2
9,96,0.5,2
18,421,1,2
16,17,1,2
15,115,0,2
15,122,0,2
15,141,0.5,2
15,154,1,2
15,432,0.5,2
15,497,0.5,2
16,19,0,2
15,91,0,2
16,26,0,2
16,27,0,2
16,29,0,2
16,30,0.5,2
16,39,1,2
16,44,0,2
15,99,0,2
15,86,0.5,2
16,57,0.5,2
15,25,0.5,2
14,161,1,2
14,201,0,2
14,427,0.5,2
15,17,1,2
15,18,1,2
15,24,0.5,2
15,27,0.5,2
15,76,0.5,2
15,29,0.5,2
15,43,1,2
15,45,0.5,2
15,48,1,2
15,57,1,2
15,75,0.5,2
16,48,1,2
16,59,0,2
9,103,0.5,2
18,68,1,2
17,497,0.5,2
18,41,0,2
18,43,0.5,2
18,45,0,2
18,60,0.5,2
18,63,0.5,2
18,80,0.5,2
17,136,0.5,2
18,82,0.5,2
18,90,0.5,2
18,91,0.5,2
18,142,0.5,2
18,223,1,2
18,412,1,2
17,201,0.5,2
17,134,0.5,2
16,60,0,2
16,113,0,2
16,76,1,2
16,80,0.5,2
16,91,1,2
16,96,0.5,2
16,101,0.5,2
16,106,1,2
16,114,1,2
17,42,0,2
16,163,0.5,2
16,202,0.5,2
16,236,0,2
16,254,0.5,2
16,267,0.5,2
16,555,0,2
14,150,1,2
14,134,0.5,2
14,127,0,2
12,51,0.5,2
10,498,0.5,2
12,13,0.5,2
12,33,0,2
12,37,1,2
12,38,0.5,2
12,50,1,2
12,55,0,2
10,268,0.5,2
12,57,1,2
12,69,1,2
12,72,0.5,2
12,89,0,2
12,103,0.5,2
12,115,0.5,2
10,432,0,2
10,267,0.5,2
14,126,0.5,2
10,37,0,2
9,126,0.5,2
9,127,0.5,2
9,429,1,2
10,13,1,2
10,16,0.5,2
10,26,1,2
10,43,0.5,2
10,240,0.5,2
10,51,0,2
10,60,1,2
10,69,0.5,2
10,82,0.5,2
10,98,1,2
10,142,0,2
12,133,0.5,2
12,136,0.5,2
12,161,0,2
14,15,1,2
13,142,0.5,2
13,164,0,2
13,238,1,2
13,240,0.5,2
13,245,0.5,2
13,497,0.5,2
14,61,0.5,2
12,164,1,2
14,69,0,2
14,83,0.5,2
14,85,0,2
14,112,0.5,2
14,115,0,2
14,119,1,2
13,119,0.5,2
13,105,0,2
13,99,1,2
13,98,0.5,2
13,82,0.5,2
13,77,0.5,2
13,76,0,2
13,50,0.5,2
13,36,0.5,2
13,34,0.5,2
12,516,1,2
12,427,0.5,2
12,412,0.5,2
12,240,1,2
12,236,0.5,2
12,223,0,2
12,202,0.5,2
44,63,1,2
27,103,0.5,2
61,77,1,2
50,99,1,2
50,136,0.5,2
67,420,1,2
58,112,0.5,2
67,267,0.5,2
75,83,0.5,2
75,91,0,2
50,105,0.5,2
50,98,1,2
50,142,0,2
69,142,1,2
75,101,0.5,2
67,201,0.5,2
58,127,0.5,2
75,106,1,2
67,163,0,2
58,134,0.5,2
67,497,1,2
58,110,0,2
67,161,1,2
50,420,0.5,2
74,110,0,2
50,516,0.5,2
74,111,1,2
68,81,1,2
74,114,0.5,2
57,498,0,2
74,119,1,2
58,68,1,2
74,421,0,2
74,133,0.5,2
50,222,0,2
74,163,0.5,2
74,223,1,2
68,74,1,2
50,154,0.5,2
58,101,0,2
75,119,0.5,2
67,136,0.5,2
51,60,0.5,2
76,85,0.5,2
48,127,0.5,2
48,117,0,2
48,114,0,2
58,223,0,2
48,112,0.5,2
63,421,1,2
75,498,0,2
48,103,1,2
67,85,0.5,2
48,90,0.5,2
63,127,1,2
63,126,0,2
48,85,0.5,2
63,114,1,2
63,85,0.5,2
48,53,0.5,2
58,222,0,2
48,134,0.5,2
75,136,0,2
75,223,0,2
58,142,0.5,2
50,60,0,2
75,143,0,2
75,161,0,2
50,54,0.5,2
50,51,0,2
58,150,0.5,2
48,429,0.5,2
48,136,0.5,2
75,240,0.5,2
58,201,1,2
48,240,0.5,2
67,119,0,2
58,202,0.5,2
48,161,1,2
67,103,1,2
74,98,0,2
74,91,0.5,2
48,51,0,2
72,81,1,2
69,80,1,2
53,110,0,2
53,103,0,2
69,432,0.5,2
69,77,0.5,2
55,98,0.5,2
53,98,0.5,2
53,85,0.5,2
53,117,0.5,2
53,83,0.5,2
72,83,0.5,2
53,55,0,2
51,516,0.5,2
68,268,0.5,2
51,432,0,2
72,114,1,2
55,90,0,2
69,266,0,2
51,420,0,2
53,245,0.5,2
54,83,1,2
53,498,0,2
53,497,0.5,2
55,72,1,2
53,420,0.5,2
69,111,0.5,2
69,164,0.5,2
69,202,1,2
69,86,0.5,2
55,75,0.5,2
55,76,0,2
69,92,0,2
53,164,0.5,2
69,240,1,2
55,81,0.5,2
53,134,0.5,2
72,115,0.5,2
68,222,0.5,2
51,61,0.5,2
56,69,0.5,2
68,101,0,2
74,83,1,2
68,98,1,2
55,412,1,2
55,427,0.5,2
68,91,0.5,2
68,90,0,2
56,126,0,2
55,163,1,2
51,80,0,2
56,136,0.5,2
56,498,0.5,2
57,61,1,2
57,101,0.5,2
51,67,0.5,2
57,117,0.5,2
68,105,1,2
68,114,0.5,2
55,133,0.5,2
68,150,1,2
51,266,0,2
51,245,0.5,2
72,150,0.5,2
51,238,1,2
51,236,0.5,2
68,163,1,2
51,150,0,2
51,133,1,2
74,76,0.5,2
68,142,1,2
51,126,0.5,2
51,119,1,2
68,119,0.5,2
72,202,0,2
72,268,0.5,2
51,114,0.5,2
62,134,0,2
54,201,0.5,2
58,498,1,2
80,136,0.5,2
44,114,0,2
80,236,0,2
60,143,0.5,2
79,126,0,2
45,74,1,2
61,96,0.5,2
79,110,0.5,2
78,150,0.5,2
61,90,0.5,2
61,223,1,2
44,106,1,2
45,91,1,2
60,96,0.5,2
78,115,1,2
78,85,1,2
45,117,0,2
77,498,0.5,2
77,268,0.5,2
45,126,1,2
61,99,0.5,2
45,50,0.5,2
61,238,0.5,2
44,119,0,2
44,202,0.5,2
60,412,0,2
60,266,1,2
80,101,1,2
60,223,1,2
61,117,0.5,2
80,85,1,2
80,114,0.5,2
80,117,0,2
44,133,0.5,2
61,133,0,2
44,126,1,2
44,432,0,2
61,136,0,2
61,143,0.5,2
80,127,0.5,2
79,267,0.5,2
79,201,0.5,2
44,516,1,2
77,136,0.5,2
44,223,0,2
59,101,0.5,2
44,89,0.5,2
44,98,0.5,2
45,432,1,2
61,68,0.5,2
77,101,0.5,2
45,240,0,2
61,432,1,2
76,268,0.5,2
77,112,0,2
59,498,0.5,2
59,119,0.5,2
77,83,0.5,2
44,90,1,2
61,421,0.5,2
61,81,0.5,2
59,83,0.5,2
61,412,1,2
77,126,0,2
45,131,1,2
45,136,0.5,2
16,85,0,1
85,106,0,1
136,516,1,1
68,238,1,1
68,267,0,1
15,163,1,1
69,117,1,1
16,89,1,1
69,113,1,1
16,21,0,1
61,103,0,1
85,150,1,1
84,90,0,1
68,117,1,1
12,44,1,1
12,43,0,1
15,157,0,1
136,497,0,1
12,40,1,1
68,427,0,1
68,429,0,1
84,85,0,1
68,223,1,1
15,412,0,1
15,245,1,1
143,432,1,1
15,223,1,1
69,119,0,1
15,164,1,1
12,117,0,1
15,421,1,1
15,427,0,1
9,42,0,1
61,114,1,1
143,420,0,1
61,111,1,1
15,498,0,1
12,98,1,1
83,133,1,1
143,268,0,1
68,126,1,1
12,22,0,1
61,105,1,1
12,142,0,1
143,429,1,1
12,96,0,1
12,150,0,1
68,201,0,1
12,75,1,1
143,202,1,1
61,98,1,1
85,110,0,1
69,91,1,1
61,89,0,1
69,81,1,1
69,105,0,1
10,61,1,1
85,136,1,1
142,268,0,1
9,134,0,1
85,143,1,1
83,222,1,1
10,45,1,1
61,82,1,1
142,427,1,1
10,41,1,1
12,16,1,1
10,40,1,1
16,62,1,1
9,267,0,1
16,75,1,1
16,69,1,1
83,202,1,1
83,164,0,1
10,22,0,1
143,161,0,1
16,72,1,1
16,74,1,1
69,98,1,1
10,74,0,1
83,245,1,1
16,53,0,1
10,91,0,1
68,498,1,1
69,99,1,1
16,33,0,1
69,74,1,1
83,497,1,1
10,421,0,1
16,78,0,1
83,427,0,1
83,421,0,1
83,420,0,1
10,238,0,1
142,154,0,1
16,34,0,1
9,112,1,1
10,143,1,1
16,35,0,1
10,136,0,1
9,115,0,1
16,42,0,1
142,201,0,1
69,106,0,1
12,201,1,1
10,134,1,1
10,126,1,1
10,112,0,1
61,91,1,1
61,127,1,1
84,110,0,1
61,115,0,1
13,412,1,1
13,267,1,1
67,134,1,1
15,39,0,1
13,201,1,1
127,145,0,1
127,143,1,1
13,161,1,1
13,143,0,1
61,236,0,1
13,136,0,1
133,202,0,1
127,133,1,1
127,131,0,1
15,44,1,1
133,222,0,1
13,127,1,1
13,126,1,1
133,238,0,1
126,429,0,1
67,222,0,1
13,114,0,1
13,113,1,1
13,111,0,1
133,420,0,1
61,222,1,1
13,103,0,1
67,268,0,1
15,55,1,1
13,421,1,1
127,154,0,1
131,497,0,1
127,516,0,1
14,267,0,1
61,516,0,1
63,69,0,1
61,498,0,1
131,150,0,1
14,133,1,1
84,267,1,1
63,134,0,1
15,21,0,1
15,22,1,1
131,136,1,1
131,134,1,1
14,101,1,1
64,112,1,1
13,432,0,1
127,420,0,1
15,26,1,1
127,266,0,1
127,254,1,1
67,115,0,1
14,43,1,1
14,40,0,1
14,38,1,1
127,236,1,1
61,240,1,1
127,164,0,1
67,126,1,1
127,157,1,1
126,412,1,1
61,202,1,1
67,498,0,1
13,18,0,1
15,89,1,1
126,150,0,1
126,143,1,1
15,98,0,1
126,133,0,1
13,43,0,1
13,40,0,1
136,142,0,1
15,103,1,1
122,498,1,1
136,143,0,1
15,106,0,1
14,421,1,1
136,161,1,1
134,497,0,1
15,134,0,1
13,15,0,1
68,99,0,1
85,99,1,1
136,222,1,1
136,223,1,1
136,236,0,1
12,268,0,1
15,143,1,1
84,112,0,1
15,145,1,1
136,420,1,1
136,421,1,1
13,44,0,1
126,161,0,1
15,60,0,1
134,202,0,1
15,63,1,1
126,245,1,1
126,240,0,1
134,142,1,1
134,143,0,1
13,75,1,1
134,150,1,1
15,67,1,1
134,157,0,1
134,161,1,1
134,163,0,1
61,201,0,1
134,164,0,1
13,74,1,1
13,51,0,1
126,222,1,1
134,222,1,1
61,150,1,1
13,69,1,1
134,236,1,1
134,245,0,1
134,254,0,1
13,61,1,1
15,80,1,1
126,164,1,1
134,268,1,1
134,420,1,1
15,81,0,1
13,134,0,1
96,115,1,1
143,498,0,1
236,420,1,1
236,268,1,1
3,69,1,1
3,83,1,1
3,85,1,1
236,240,0,1
3,114,1,1
76,267,1,1
223,516,1,1
223,498,0,1
76,201,0,1
3,127,0,1
3,134,0,1
3,136,1,1
223,420,1,1
81,420,1,1
223,267,0,1
76,136,1,1
76,429,0,1
76,498,1,1
4,222,0,1
236,429,1,1
2,112,0,1
78,127,0,1
2,115,1,1
2,119,0,1
78,112,1,1
78,101,1,1
2,268,1,1
77,236,0,1
238,429,1,1
3,16,0,1
238,267,1,1
3,25,1,1
3,34,0,1
3,38,1,1
3,40,1,1
77,85,1,1
3,44,0,1
81,427,0,1
3,268,1,1
223,240,0,1
3,421,0,1
4,80,0,1
4,82,1,1
4,89,1,1
75,127,0,1
82,96,0,1
4,101,1,1
75,126,0,1
75,115,1,1
4,117,0,1
4,119,0,1
75,112,0,1
4,131,0,1
4,143,0,1
202,497,0,1
75,105,0,1
202,429,0,1
202,421,0,1
4,60,0,1
4,55,0,1
4,50,1,1
75,268,0,1
76,101,1,1
3,497,1,1
4,7,0,1
75,429,0,1
4,14,0,1
4,15,1,1
4,16,1,1
222,268,0,1
4,45,0,1
75,267,0,1
4,26,0,1
4,27,1,1
4,33,1,1
4,34,1,1
4,38,0,1
222,236,0,1
81,143,1,1
2,101,0,1
240,497,1,1
1,114,1,1
1,45,0,1
81,101,0,1
1,51,1,1
420,427,1,1
420,421,1,1
1,55,1,1
412,498,0,1
1,60,1,1
1,75,0,1
412,427,0,1
1,96,0,1
268,516,0,1
81,110,1,1
268,497,0,1
1,102,1,1
1,103,0,1
268,420,1,1
421,427,0,1
1,44,0,1
421,497,1,1
80,497,1,1
1,6,0,1
81,83,1,1
1,13,1,1
1,21,1,1
1,23,0,1
1,25,1,1
1,27,0,1
1,29,1,1
421,516,0,1
429,432,1,1
1,30,1,1
1,34,1,1
427,498,1,1
427,497,0,1
1,39,0,1
1,41,0,1
1,105,1,1
267,516,1,1
2,82,1,1
267,498,1,1
1,412,1,1
1,420,1,1
79,136,1,1
1,497,0,1
1,516,1,1
81,126,1,1
79,134,1,1
2,7,1,1
2,13,0,1
2,15,0,1
2,39,0,1
2,43,0,1
81,134,1,1
2,51,1,1
245,268,0,1
2,55,0,1
2,60,1,1
1,268,0,1
80,83,1,1
1,222,1,1
1,127,0,1
267,497,0,1
267,427,1,1
267,420,1,1
267,412,0,1
1,115,0,1
1,117,0,1
1,122,0,1
1,134,1,1
1,203,0,1
1,142,1,1
1,143,0,1
1,154,1,1
1,163,1,1
81,115,0,1
1,201,0,1
1,202,1,1
202,420,0,1
4,223,0,1
9,37,1,1
8,10,1,1
8,19,0,1
8,22,0,1
8,23,1,1
8,25,1,1
8,27,1,1
8,30,1,1
69,498,0,1
16,98,0,1
83,85,1,1
8,37,0,1
69,497,0,1
8,41,1,1
83,90,1,1
150,432,0,1
150,427,0,1
150,420,1,1
150,412,1,1
8,14,1,1
8,9,0,1
4,236,1,1
7,421,0,1
7,111,0,1
7,115,1,1
72,142,1,1
72,134,1,1
7,142,1,1
7,150,0,1
72,126,1,1
7,164,0,1
7,222,0,1
7,223,1,1
72,101,1,1
7,267,0,1
154,432,1,1
154,429,0,1
154,427,0,1
7,412,0,1
7,420,1,1
150,267,1,1
150,266,0,1
69,412,1,1
150,245,1,1
8,133,0,1
8,136,1,1
8,142,0,1
8,145,1,1
83,110,1,1
83,111,1,1
8,202,0,1
69,163,0,1
69,161,1,1
8,240,0,1
69,154,0,1
8,412,1,1
8,420,1,1
8,421,1,1
8,427,0,1
69,145,1,1
69,143,1,1
8,131,0,1
8,115,0,1
69,223,1,1
83,96,1,1
150,240,0,1
150,238,0,1
8,59,1,1
8,72,1,1
150,202,1,1
150,164,1,1
8,75,0,1
8,81,1,1
8,110,0,1
69,245,1,1
83,99,1,1
83,103,0,1
69,238,1,1
83,105,1,1
8,103,1,1
8,106,0,1
7,110,1,1
7,99,0,1
7,96,0,1
74,103,1,1
74,150,0,1
82,133,1,1
6,83,0,1
6,85,0,1
74,142,1,1
82,142,0,1
6,98,0,1
74,127,0,1
6,114,0,1
6,115,1,1
6,117,1,1
6,119,0,1
82,150,0,1
6,136,1,1
6,142,0,1
6,150,0,1
164,201,0,1
82,127,1,1
74,201,0,1
74,268,1,1
201,498,0,1
75,89,0,1
202,240,1,1
4,268,1,1
4,421,1,1
74,497,0,1
82,112,1,1
5,42,1,1
201,432,0,1
6,16,0,1
201,429,0,1
201,421,1,1
201,268,0,1
74,429,1,1
201,245,1,1
82,117,0,1
74,420,1,1
163,498,0,1
74,90,1,1
7,90,0,1
6,268,0,1
161,421,1,1
161,268,0,1
161,266,1,1
74,82,0,1
7,53,0,1
161,238,1,1
161,236,1,1
161,222,1,1
7,55,0,1
72,498,1,1
7,61,1,1
7,67,0,1
72,240,0,1
7,80,0,1
72,161,0,1
7,83,0,1
7,89,1,1
7,41,1,1
161,429,0,1
161,497,1,1
7,8,1,1
6,420,0,1
6,421,1,1
6,427,0,1
163,267,1,1
6,429,1,1
74,89,0,1
6,498,0,1
7,9,1,1
7,33,1,1
7,10,1,1
7,12,1,1
7,18,0,1
7,22,0,1
7,27,1,1
7,30,0,1
82,222,0,1
8,33,1,1
18,161,1,1
61,76,1,1
37,105,0,1
50,412,0,1
50,238,0,1
37,83,1,1
50,223,0,1
37,90,0,1
37,99,0,1
91,142,0,1
50,202,1,1
50,164,0,1
38,143,0,1
37,150,0,1
37,161,1,1
37,202,0,1
37,222,1,1
50,161,0,1
103,497,1,1
50,150,1,1
103,427,1,1
37,72,0,1
37,68,1,1
37,67,1,1
37,61,0,1
51,68,0,1
35,112,0,1
35,126,1,1
35,134,0,1
51,58,0,1
51,55,1,1
36,112,1,1
91,117,1,1
36,497,0,1
91,119,1,1
37,40,1,1
50,497,0,1
50,432,1,1
50,421,0,1
37,55,1,1
37,58,1,1
91,127,1,1
37,268,0,1
91,201,0,1
